Type, YearCreated, YearReported,  Market, FromPool, To_Gas/Pool, AmountEmitted, AmountRetained
5, 4, 17, 300, 210, 210,   0, 0.00672242040043281
5, 4, 18, 300, 210, 2006, 0.000121510171193806,   0
5, 4, 18, 300, 210, 210,   0, 0.006600910229239
5, 4, 19, 300, 210, 2006, 0.000119313831062712,   0
5, 4, 19, 300, 210, 210,   0, 0.00648159639817629
5, 4, 4, 301, 204, 2006, 0.000475570663820417,   0
5, 4, 4, 301, 204, 204,   0, 0.0615118293361796
5, 4, 5, 301, 204, 2006, 0.000471922060131823,   0
5, 4, 5, 301, 204, 204,   0, 0.0610399072760478
5, 4, 6, 301, 204, 2006, 0.000468301448726789,   0
5, 4, 6, 301, 204, 204,   0, 0.060571605827321
5, 4, 7, 301, 204, 2006, 0.000464708614847008,   0
5, 4, 7, 301, 204, 204,   0, 0.060106897212474
5, 4, 8, 301, 204, 2006, 0.000461143345381831,   0
5, 4, 8, 301, 204, 204,   0, 0.0596457538670922
5, 4, 9, 301, 204, 2006, 0.000457605428855583,   0
5, 4, 9, 301, 204, 204,   0, 0.0591881484382366
5, 4, 10, 301, 204, 2006, 0.000454094655415023,   0
5, 4, 10, 301, 204, 204,   0, 0.0587340537828215
5, 4, 11, 301, 204, 2006, 0.000450610816816979,   0
5, 4, 11, 301, 204, 204,   0, 0.0582834429660046
5, 4, 12, 301, 204, 2006, 0.000447153706415855,   0
5, 4, 12, 301, 204, 204,   0, 0.0578362892595887
5, 4, 13, 301, 204, 2006, 0.000443723119151508,   0
5, 4, 13, 301, 204, 204,   0, 0.0573925661404372
5, 4, 14, 301, 204, 2006, 0.000440318851537003,   0
5, 4, 14, 301, 204, 204,   0, 0.0569522472889002
5, 4, 15, 301, 204, 2006, 0.000436940701646571,   0
5, 4, 15, 301, 204, 204,   0, 0.0565153065872536
5, 4, 16, 301, 204, 2006, 0.000433588469103637,   0
5, 4, 16, 301, 204, 204,   0, 0.05608171811815
5, 4, 17, 301, 204, 2006, 0.000430261955068907,   0
5, 4, 17, 301, 204, 204,   0, 0.0556514561630811
5, 4, 18, 301, 204, 2006, 0.000426960962228599,   0
5, 4, 18, 301, 204, 204,   0, 0.0552244952008525
5, 4, 19, 301, 204, 2006, 0.000423685294782761,   0
5, 4, 19, 301, 204, 204,   0, 0.0548008099060697
5, 4, 4, 301, 205, 2006, 4.56196852226341E-05,   0
5, 4, 4, 301, 205, 205,   0, 0.00491337231477737
5, 4, 5, 301, 205, 2006, 4.52000120955524E-05,   0
5, 4, 5, 301, 205, 205,   0, 0.00486817230268181
5, 4, 6, 301, 205, 2006, 4.47841997038689E-05,   0
5, 4, 6, 301, 205, 205,   0, 0.00482338810297795
5, 4, 7, 301, 205, 2006, 4.43722125311862E-05,   0
5, 4, 7, 301, 205, 205,   0, 0.00477901589044676
5, 4, 8, 301, 205, 2006, 4.39640153878347E-05,   0
5, 4, 8, 301, 205, 205,   0, 0.00473505187505893
5, 4, 9, 301, 205, 2006, 4.35595734078675E-05,   0
5, 4, 9, 301, 205, 205,   0, 0.00469149230165106
5, 4, 10, 301, 205, 2006, 4.31588520460879E-05,   0
5, 4, 10, 301, 205, 205,   0, 0.00464833344960497
5, 4, 11, 301, 205, 2006, 4.27618170750861E-05,   0
5, 4, 11, 301, 205, 205,   0, 0.00460557163252988
5, 4, 12, 301, 205, 2006, 4.2368434582332E-05,   0
5, 4, 12, 301, 205, 205,   0, 0.00456320319794755
5, 4, 13, 301, 205, 2006, 4.19786709672616E-05,   0
5, 4, 13, 301, 205, 205,   0, 0.00452122452698029
5, 4, 14, 301, 205, 2006, 4.15924929384227E-05,   0
5, 4, 14, 301, 205, 205,   0, 0.00447963203404187
5, 4, 15, 301, 205, 2006, 4.12098675106184E-05,   0
5, 4, 15, 301, 205, 205,   0, 0.00443842216653125
5, 4, 16, 301, 205, 2006, 4.08307620020998E-05,   0
5, 4, 16, 301, 205, 205,   0, 0.00439759140452915
5, 4, 17, 301, 205, 2006, 4.04551440317666E-05,   0
5, 4, 17, 301, 205, 205,   0, 0.00435713626049738
5, 4, 18, 301, 205, 2006, 4.00829815164084E-05,   0
5, 4, 18, 301, 205, 205,   0, 0.00431705327898097
5, 4, 19, 301, 205, 2006, 3.97142426679558E-05,   0
5, 4, 19, 301, 205, 205,   0, 0.00427733903631302
5, 4, 4, 301, 206, 2006, 0.000448177836981093,   0
5, 4, 4, 301, 206, 206,   0, 0.0243467821630189
5, 4, 5, 301, 206, 2006, 0.000440076861074661,   0
5, 4, 5, 301, 206, 206,   0, 0.0239067053019443
5, 4, 6, 301, 206, 2006, 0.000432122313226955,   0
5, 4, 6, 301, 206, 206,   0, 0.0234745829887173
5, 4, 7, 301, 206, 2006, 0.000424311546698058,   0
5, 4, 7, 301, 206, 206,   0, 0.0230502714420192
5, 4, 8, 301, 206, 2006, 0.00041664196258882,   0
5, 4, 8, 301, 206, 206,   0, 0.0226336294794304
5, 4, 9, 301, 206, 2006, 0.000409111008976126,   0
5, 4, 9, 301, 206, 206,   0, 0.0222245184704543
5, 4, 10, 301, 206, 2006, 0.000401716180063794,   0
5, 4, 10, 301, 206, 206,   0, 0.0218228022903905
5, 4, 11, 301, 206, 2006, 0.000394455015348814,   0
5, 4, 11, 301, 206, 206,   0, 0.0214283472750417
5, 4, 12, 301, 206, 2006, 0.000387325098802658,   0
5, 4, 12, 301, 206, 206,   0, 0.021041022176239
5, 4, 13, 301, 206, 2006, 0.000380324058067368,   0
5, 4, 13, 301, 206, 206,   0, 0.0206606981181717
5, 4, 14, 301, 206, 2006, 0.000373449563666226,   0
5, 4, 14, 301, 206, 206,   0, 0.0202872485545054
5, 4, 15, 301, 206, 2006, 0.00036669932822864,   0
5, 4, 15, 301, 206, 206,   0, 0.0199205492262768
5, 4, 16, 301, 206, 2006, 0.000360071105729078,   0
5, 4, 16, 301, 206, 206,   0, 0.0195604781205477
5, 4, 17, 301, 206, 2006, 0.000353562690739689,   0
5, 4, 17, 301, 206, 206,   0, 0.019206915429808
5, 4, 18, 301, 206, 2006, 0.000347171917696589,   0
5, 4, 18, 301, 206, 206,   0, 0.0188597435121114
5, 4, 19, 301, 206, 2006, 0.000340896660179179,   0
5, 4, 19, 301, 206, 206,   0, 0.0185188468519323
5, 4, 4, 301, 207, 2006, 0.00141579417267903,   0
5, 4, 4, 301, 207, 207,   0, 0.060571605827321
5, 4, 5, 301, 207, 2006, 0.00138345738908442,   0
5, 4, 5, 301, 207, 207,   0, 0.0591881484382366
5, 4, 6, 301, 207, 2006, 0.00135185917864786,   0
5, 4, 6, 301, 207, 207,   0, 0.0578362892595887
5, 4, 7, 301, 207, 2006, 0.00132098267233508,   0
5, 4, 7, 301, 207, 207,   0, 0.0565153065872536
5, 4, 8, 301, 207, 2006, 0.00129081138640114,   0
5, 4, 8, 301, 207, 207,   0, 0.0552244952008525
5, 4, 9, 301, 207, 2006, 0.0012613292135903,   0
5, 4, 9, 301, 207, 207,   0, 0.0539631659872622
5, 4, 10, 301, 207, 2006, 0.00123252041453709,   0
5, 4, 10, 301, 207, 207,   0, 0.0527306455727251
5, 4, 11, 301, 207, 2006, 0.00120436960936363,   0
5, 4, 11, 301, 207, 207,   0, 0.0515262759633615
5, 4, 12, 301, 207, 2006, 0.00117686176946892,   0
5, 4, 12, 301, 207, 207,   0, 0.0503494141938925
5, 4, 13, 301, 207, 2006, 0.00114998220950573,   0
5, 4, 13, 301, 207, 207,   0, 0.0491994319843868
5, 4, 14, 301, 207, 2006, 0.00112371657954057,   0
5, 4, 14, 301, 207, 207,   0, 0.0480757154048462
5, 4, 15, 301, 207, 2006, 0.0010980508573929,   0
5, 4, 15, 301, 207, 207,   0, 0.0469776645474533
5, 4, 16, 301, 207, 2006, 0.00107297134114924,   0
5, 4, 16, 301, 207, 207,   0, 0.0459046932063041
5, 4, 17, 301, 207, 2006, 0.00104846464184823,   0
5, 4, 17, 301, 207, 207,   0, 0.0448562285644559
5, 4, 18, 301, 207, 2006, 0.00102451767633285,   0
5, 4, 18, 301, 207, 207,   0, 0.043831710888123
5, 4, 19, 301, 207, 2006, 0.00100111766026574,   0
5, 4, 19, 301, 207, 207,   0, 0.0428305932278573
5, 4, 4, 301, 208, 2006, 0.000182478740890536,   0
5, 4, 4, 301, 208, 208,   0, 0.0196534892591095
5, 4, 5, 301, 208, 2006, 0.00018080004838221,   0
5, 4, 5, 301, 208, 208,   0, 0.0194726892107273
5, 4, 6, 301, 208, 2006, 0.000179136798815475,   0
5, 4, 6, 301, 208, 208,   0, 0.0192935524119118
5, 4, 7, 301, 208, 2006, 0.000177488850124745,   0
5, 4, 7, 301, 208, 208,   0, 0.019116063561787
5, 4, 8, 301, 208, 2006, 0.000175856061551339,   0
5, 4, 8, 301, 208, 208,   0, 0.0189402075002357
5, 4, 9, 301, 208, 2006, 0.00017423829363147,   0
5, 4, 9, 301, 208, 208,   0, 0.0187659692066042
5, 4, 10, 301, 208, 2006, 0.000172635408184352,   0
5, 4, 10, 301, 208, 208,   0, 0.0185933337984199
5, 4, 11, 301, 208, 2006, 0.000171047268300344,   0
5, 4, 11, 301, 208, 208,   0, 0.0184222865301195
5, 4, 12, 301, 208, 2006, 0.000169473738329328,   0
5, 4, 12, 301, 208, 208,   0, 0.0182528127917902
5, 4, 13, 301, 208, 2006, 0.000167914683869046,   0
5, 4, 13, 301, 208, 208,   0, 0.0180848981079212
5, 4, 14, 301, 208, 2006, 0.000166369971753691,   0
5, 4, 14, 301, 208, 208,   0, 0.0179185281361675
5, 4, 15, 301, 208, 2006, 0.000164839470042474,   0
5, 4, 15, 301, 208, 208,   0, 0.017753688666125
5, 4, 16, 301, 208, 2006, 0.000163323048008399,   0
5, 4, 16, 301, 208, 208,   0, 0.0175903656181166
5, 4, 17, 301, 208, 2006, 0.000161820576127066,   0
5, 4, 17, 301, 208, 208,   0, 0.0174285450419895
5, 4, 18, 301, 208, 2006, 0.000160331926065634,   0
5, 4, 18, 301, 208, 208,   0, 0.0172682131159239
5, 4, 19, 301, 208, 2006, 0.000158856970671823,   0
5, 4, 19, 301, 208, 208,   0, 0.0171093561452521
5, 4, 4, 301, 209, 2006, 0.0072622756447508,   0
5, 4, 4, 301, 209, 209,   0, 0.0175326843552492
5, 4, 5, 301, 209, 2006, 0.0051352043552492,   0
5, 4, 5, 301, 209, 209,   0, 0.01239748
5, 4, 6, 301, 209, 2006, 0.0036311378223754,   0
5, 4, 6, 301, 209, 209,   0, 0.0087663421776246
5, 4, 7, 301, 209, 2006, 0.0025676021776246,   0
5, 4, 7, 301, 209, 209,   0, 0.00619874
5, 4, 8, 301, 209, 2006, 0.0018155689111877,   0
5, 4, 8, 301, 209, 209,   0, 0.0043831710888123
5, 4, 9, 301, 209, 2006, 0.0012838010888123,   0
5, 4, 9, 301, 209, 209,   0, 0.00309937
5, 4, 10, 301, 209, 2006, 0.00090778445559385,   0
5, 4, 10, 301, 209, 209,   0, 0.00219158554440615
5, 4, 11, 301, 209, 2006, 0.00064190054440615,   0
5, 4, 11, 301, 209, 209,   0, 0.001549685
5, 4, 12, 301, 209, 2006, 0.000453892227796925,   0
5, 4, 12, 301, 209, 209,   0, 0.00109579277220308
5, 4, 13, 301, 209, 2006, 0.000320950272203075,   0
5, 4, 13, 301, 209, 209,   0, 0.0007748425
5, 4, 14, 301, 209, 2006, 0.000226946113898463,   0
5, 4, 14, 301, 209, 209,   0, 0.000547896386101538
5, 4, 15, 301, 209, 2006, 0.000160475136101538,   0
5, 4, 15, 301, 209, 209,   0, 0.00038742125
5, 4, 16, 301, 209, 2006, 0.000113473056949231,   0
5, 4, 16, 301, 209, 209,   0, 0.000273948193050769
5, 4, 17, 301, 209, 2006, 8.02375680507688E-05,   0
5, 4, 17, 301, 209, 209,   0, 0.000193710625
5, 4, 18, 301, 209, 2006, 5.67365284746157E-05,   0
5, 4, 18, 301, 209, 209,   0, 0.000136974096525384
5, 4, 19, 301, 209, 2006, 4.01187840253844E-05,   0
5, 4, 19, 301, 209, 209,   0, 9.68553125E-05
5, 4, 4, 301, 210, 2006, 0.000627448971773532,   0
5, 4, 4, 301, 210, 210,   0, 0.0340854950282265
5, 4, 5, 301, 210, 2006, 0.000616107605504519,   0
5, 4, 5, 301, 210, 210,   0, 0.033469387422722
5, 4, 6, 301, 210, 2006, 0.000604971238517736,   0
5, 4, 6, 301, 210, 210,   0, 0.0328644161842042
5, 4, 7, 301, 210, 2006, 0.000594036165377287,   0
5, 4, 7, 301, 210, 210,   0, 0.0322703800188269
5, 4, 8, 301, 210, 2006, 0.000583298747624347,   0
5, 4, 8, 301, 210, 210,   0, 0.0316870812712026
5, 4, 9, 301, 210, 2006, 0.000572755412566576,   0
5, 4, 9, 301, 210, 210,   0, 0.031114325858636
5, 4, 10, 301, 210, 2006, 0.00056240265208931,   0
5, 4, 10, 301, 210, 210,   0, 0.0305519232065467
5, 4, 11, 301, 210, 2006, 0.000552237021488343,   0
5, 4, 11, 301, 210, 210,   0, 0.0299996861850584
5, 4, 12, 301, 210, 2006, 0.000542255138323722,   0
5, 4, 12, 301, 210, 210,   0, 0.0294574310467346
5, 4, 13, 301, 210, 2006, 0.000532453681294311,   0
5, 4, 13, 301, 210, 210,   0, 0.0289249773654403
5, 4, 14, 301, 210, 2006, 0.000522829389132718,   0
5, 4, 14, 301, 210, 210,   0, 0.0284021479763076
5, 4, 15, 301, 210, 2006, 0.000513379059520098,   0
5, 4, 15, 301, 210, 210,   0, 0.0278887689167875
5, 4, 16, 301, 210, 2006, 0.000504099548020706,   0
5, 4, 16, 301, 210, 210,   0, 0.0273846693687668
5, 4, 17, 301, 210, 2006, 0.000494987767035569,   0
5, 4, 17, 301, 210, 210,   0, 0.0268896816017312
5, 4, 18, 301, 210, 2006, 0.000486040684775223,   0
5, 4, 18, 301, 210, 210,   0, 0.026403640916956
5, 4, 19, 301, 210, 2006, 0.000477255324250848,   0
5, 4, 19, 301, 210, 210,   0, 0.0259263855927052
5, 4, 4, 300, 200, 2006, 0.0317724559457848,   0
5, 4, 4, 300, 200, 200,   0, 0.0767054940542153
5, 4, 5, 300, 200, 2006, 0.0224665190542152,   0
5, 4, 5, 300, 200, 200,   0, 0.054238975
5, 4, 6, 300, 200, 2006, 0.0158862279728924,   0
5, 4, 6, 300, 200, 200,   0, 0.0383527470271076
5, 4, 7, 300, 200, 2006, 0.0112332595271076,   0
5, 4, 7, 300, 200, 200,   0, 0.0271194875
5, 4, 8, 300, 200, 2006, 0.00794311398644619,   0
5, 4, 8, 300, 200, 200,   0, 0.0191763735135538
5, 4, 9, 300, 200, 2006, 0.00561662976355381,   0
5, 4, 9, 300, 200, 200,   0, 0.01355974375
5, 4, 10, 300, 200, 2006, 0.0039715569932231,   0
5, 4, 10, 300, 200, 200,   0, 0.00958818675677691
5, 4, 11, 300, 200, 2006, 0.00280831488177691,   0
5, 4, 11, 300, 200, 200,   0, 0.006779871875
5, 4, 12, 300, 200, 2006, 0.00198577849661155,   0
5, 4, 12, 300, 200, 200,   0, 0.00479409337838845
5, 4, 13, 300, 200, 2006, 0.00140415744088845,   0
5, 4, 13, 300, 200, 200,   0, 0.0033899359375
5, 4, 14, 300, 200, 2006, 0.000992889248305774,   0
5, 4, 14, 300, 200, 200,   0, 0.00239704668919423
5, 4, 15, 300, 200, 2006, 0.000702078720444226,   0
5, 4, 15, 300, 200, 200,   0, 0.00169496796875
5, 4, 16, 300, 200, 2006, 0.000496444624152887,   0
5, 4, 16, 300, 200, 200,   0, 0.00119852334459711
5, 4, 17, 300, 200, 2006, 0.000351039360222113,   0
5, 4, 17, 300, 200, 200,   0, 0.000847483984375
5, 4, 18, 300, 200, 2006, 0.000248222312076443,   0
5, 4, 18, 300, 200, 200,   0, 0.000599261672298557
5, 4, 19, 300, 200, 2006, 0.000175519680111057,   0
5, 4, 19, 300, 200, 200,   0, 0.0004237419921875
5, 4, 4, 300, 202, 2006, 0.0571904207024126,   0
5, 4, 4, 300, 202, 202,   0, 0.138069889297587
5, 4, 5, 300, 202, 2006, 0.0404397342975875,   0
5, 4, 5, 300, 202, 202,   0, 0.097630155
5, 4, 6, 300, 202, 2006, 0.0285952103512063,   0
5, 4, 6, 300, 202, 202,   0, 0.0690349446487937
5, 4, 7, 300, 202, 2006, 0.0202198671487937,   0
5, 4, 7, 300, 202, 202,   0, 0.0488150775
5, 4, 8, 300, 202, 2006, 0.0142976051756031,   0
5, 4, 8, 300, 202, 202,   0, 0.0345174723243969
5, 4, 9, 300, 202, 2006, 0.0101099335743969,   0
5, 4, 9, 300, 202, 202,   0, 0.02440753875
5, 4, 10, 300, 202, 2006, 0.00714880258780157,   0
5, 4, 10, 300, 202, 202,   0, 0.0172587361621984
5, 4, 11, 300, 202, 2006, 0.00505496678719843,   0
5, 4, 11, 300, 202, 202,   0, 0.012203769375
5, 4, 12, 300, 202, 2006, 0.00357440129390079,   0
5, 4, 12, 300, 202, 202,   0, 0.00862936808109922
5, 4, 13, 300, 202, 2006, 0.00252748339359922,   0
5, 4, 13, 300, 202, 202,   0, 0.0061018846875
5, 4, 14, 300, 202, 2006, 0.00178720064695039,   0
5, 4, 14, 300, 202, 202,   0, 0.00431468404054961
5, 4, 15, 300, 202, 2006, 0.00126374169679961,   0
5, 4, 15, 300, 202, 202,   0, 0.00305094234375
5, 4, 16, 300, 202, 2006, 0.000893600323475196,   0
5, 4, 16, 300, 202, 202,   0, 0.0021573420202748
5, 4, 17, 300, 202, 2006, 0.000631870848399804,   0
5, 4, 17, 300, 202, 202,   0, 0.001525471171875
5, 4, 18, 300, 202, 2006, 0.000446800161737598,   0
5, 4, 18, 300, 202, 202,   0, 0.0010786710101374
5, 4, 19, 300, 202, 2006, 0.000315935424199902,   0
5, 4, 19, 300, 202, 202,   0, 0.0007627355859375
5, 4, 4, 300, 201, 2006, 0.0381269471349417,   0
5, 4, 4, 300, 201, 201,   0, 0.0920465928650583
5, 4, 5, 300, 201, 2006, 0.0269598228650583,   0
5, 4, 5, 300, 201, 201,   0, 0.06508677
5, 4, 6, 300, 201, 2006, 0.0190634735674709,   0
5, 4, 6, 300, 201, 201,   0, 0.0460232964325291
5, 4, 7, 300, 201, 2006, 0.0134799114325291,   0
5, 4, 7, 300, 201, 201,   0, 0.032543385
5, 4, 8, 300, 201, 2006, 0.00953173678373543,   0
5, 4, 8, 300, 201, 201,   0, 0.0230116482162646
5, 4, 9, 300, 201, 2006, 0.00673995571626457,   0
5, 4, 9, 300, 201, 201,   0, 0.0162716925
5, 4, 10, 300, 201, 2006, 0.00476586839186771,   0
5, 4, 10, 300, 201, 201,   0, 0.0115058241081323
5, 4, 11, 300, 201, 2006, 0.00336997785813229,   0
5, 4, 11, 300, 201, 201,   0, 0.00813584625
5, 4, 12, 300, 201, 2006, 0.00238293419593386,   0
5, 4, 12, 300, 201, 201,   0, 0.00575291205406614
5, 4, 13, 300, 201, 2006, 0.00168498892906614,   0
5, 4, 13, 300, 201, 201,   0, 0.004067923125
5, 4, 14, 300, 201, 2006, 0.00119146709796693,   0
5, 4, 14, 300, 201, 201,   0, 0.00287645602703307
5, 4, 15, 300, 201, 2006, 0.000842494464533072,   0
5, 4, 15, 300, 201, 201,   0, 0.0020339615625
5, 4, 16, 300, 201, 2006, 0.000595733548983464,   0
5, 4, 16, 300, 201, 201,   0, 0.00143822801351654
5, 4, 17, 300, 201, 2006, 0.000421247232266536,   0
5, 4, 17, 300, 201, 201,   0, 0.00101698078125
5, 4, 18, 300, 201, 2006, 0.000297866774491732,   0
5, 4, 18, 300, 201, 201,   0, 0.000719114006758268
5, 4, 19, 300, 201, 2006, 0.000210623616133268,   0
5, 4, 19, 300, 201, 201,   0, 0.000508490390625
5, 4, 4, 301, 400, 2006, 0.0571904207024126,   0
5, 4, 4, 301, 400, 400,   0, 0.138069889297587
5, 4, 5, 301, 400, 2006, 0.0404397342975875,   0
5, 4, 5, 301, 400, 400,   0, 0.097630155
5, 4, 6, 301, 400, 2006, 0.0285952103512063,   0
5, 4, 6, 301, 400, 400,   0, 0.0690349446487937
5, 4, 7, 301, 400, 2006, 0.0202198671487937,   0
5, 4, 7, 301, 400, 400,   0, 0.0488150775
5, 4, 8, 301, 400, 2006, 0.0142976051756031,   0
5, 4, 8, 301, 400, 400,   0, 0.0345174723243969
5, 4, 9, 301, 400, 2006, 0.0101099335743969,   0
5, 4, 9, 301, 400, 400,   0, 0.02440753875
5, 4, 10, 301, 400, 2006, 0.00714880258780157,   0
5, 4, 10, 301, 400, 400,   0, 0.0172587361621984
5, 4, 11, 301, 400, 2006, 0.00505496678719843,   0
5, 4, 11, 301, 400, 400,   0, 0.012203769375
5, 4, 12, 301, 400, 2006, 0.00357440129390079,   0
5, 4, 12, 301, 400, 400,   0, 0.00862936808109922
5, 4, 13, 301, 400, 2006, 0.00252748339359922,   0
5, 4, 13, 301, 400, 400,   0, 0.0061018846875
5, 4, 14, 301, 400, 2006, 0.00178720064695039,   0
5, 4, 14, 301, 400, 400,   0, 0.00431468404054961
5, 4, 15, 301, 400, 2006, 0.00126374169679961,   0
5, 4, 15, 301, 400, 400,   0, 0.00305094234375
5, 4, 16, 301, 400, 2006, 0.000893600323475196,   0
5, 4, 16, 301, 400, 400,   0, 0.0021573420202748
5, 4, 17, 301, 400, 2006, 0.000631870848399804,   0
5, 4, 17, 301, 400, 400,   0, 0.001525471171875
5, 4, 18, 301, 400, 2006, 0.000446800161737598,   0
5, 4, 18, 301, 400, 400,   0, 0.0010786710101374
5, 4, 19, 301, 400, 2006, 0.000315935424199902,   0
5, 4, 19, 301, 400, 400,   0, 0.0007627355859375
5, 4, 4, 301, 401, 2006, 0.00635449118915695,   0
5, 4, 4, 301, 401, 401,   0, 0.0153410988108431
5, 4, 5, 301, 401, 2006, 0.00449330381084305,   0
5, 4, 5, 301, 401, 401,   0, 0.010847795
5, 4, 6, 301, 401, 2006, 0.00317724559457848,   0
5, 4, 6, 301, 401, 401,   0, 0.00767054940542153
5, 4, 7, 301, 401, 2006, 0.00224665190542153,   0
5, 4, 7, 301, 401, 401,   0, 0.0054238975
5, 4, 8, 301, 401, 2006, 0.00158862279728924,   0
5, 4, 8, 301, 401, 401,   0, 0.00383527470271076
5, 4, 9, 301, 401, 2006, 0.00112332595271076,   0
5, 4, 9, 301, 401, 401,   0, 0.00271194875
5, 4, 10, 301, 401, 2006, 0.000794311398644619,   0
5, 4, 10, 301, 401, 401,   0, 0.00191763735135538
5, 4, 11, 301, 401, 2006, 0.000561662976355381,   0
5, 4, 11, 301, 401, 401,   0, 0.001355974375
5, 4, 12, 301, 401, 2006, 0.000397155699322309,   0
5, 4, 12, 301, 401, 401,   0, 0.000958818675677691
5, 4, 13, 301, 401, 2006, 0.000280831488177691,   0
5, 4, 13, 301, 401, 401,   0, 0.0006779871875
5, 4, 14, 301, 401, 2006, 0.000198577849661155,   0
5, 4, 14, 301, 401, 401,   0, 0.000479409337838845
5, 4, 15, 301, 401, 2006, 0.000140415744088845,   0
5, 4, 15, 301, 401, 401,   0, 0.00033899359375
5, 4, 16, 301, 401, 2006, 9.92889248305774E-05,   0
5, 4, 16, 301, 401, 401,   0, 0.000239704668919423
5, 4, 17, 301, 401, 2006, 7.02078720444227E-05,   0
5, 4, 17, 301, 401, 401,   0, 0.000169496796875
5, 4, 18, 301, 401, 2006, 4.96444624152887E-05,   0
5, 4, 18, 301, 401, 401,   0, 0.000119852334459711
5, 4, 19, 301, 401, 2006, 3.51039360222113E-05,   0
5, 4, 19, 301, 401, 401,   0, 8.47483984375E-05
5, 5, 5, 300, 204, 2006, 0.00966714676080604,   0
5, 5, 5, 300, 204, 204,   0, 1.25037965323919
5, 5, 6, 300, 204, 2006, 0.0095929798913732,   0
5, 5, 6, 300, 204, 204,   0, 1.24078667334782
5, 5, 7, 300, 204, 2006, 0.00951938203414815,   0
5, 5, 7, 300, 204, 204,   0, 1.23126729131367
5, 5, 8, 300, 204, 2006, 0.00944634882363848,   0
5, 5, 8, 300, 204, 204,   0, 1.22182094249003
5, 5, 9, 300, 204, 2006, 0.00937387592784455,   0
5, 5, 9, 300, 204, 204,   0, 1.21244706656219
5, 5, 10, 300, 204, 2006, 0.00930195904800168,   0
5, 5, 10, 300, 204, 204,   0, 1.20314510751419
5, 5, 11, 300, 204, 2006, 0.00923059391832548,   0
5, 5, 11, 300, 204, 204,   0, 1.19391451359586
5, 5, 12, 300, 204, 2006, 0.00915977630575937,   0
5, 5, 12, 300, 204, 204,   0, 1.1847547372901
5, 5, 13, 300, 204, 2006, 0.00908950200972169,   0
5, 5, 13, 300, 204, 204,   0, 1.17566523528038
5, 5, 14, 300, 204, 2006, 0.00901976686186035,   0
5, 5, 14, 300, 204, 204,   0, 1.16664546841852
5, 5, 15, 300, 204, 2006, 0.00895056672580052,   0
5, 5, 15, 300, 204, 204,   0, 1.15769490169272
5, 5, 16, 300, 204, 2006, 0.00888189749690271,   0
5, 5, 16, 300, 204, 204,   0, 1.14881300419582
5, 5, 17, 300, 204, 2006, 0.00881375510201976,   0
5, 5, 17, 300, 204, 204,   0, 1.1399992490938
5, 5, 18, 300, 204, 2006, 0.00874613549925174,   0
5, 5, 18, 300, 204, 204,   0, 1.13125311359455
5, 5, 19, 300, 204, 2006, 0.00867903467770992,   0
5, 5, 19, 300, 204, 204,   0, 1.12257407891684
5, 5, 5, 300, 205, 2006, 0.000927332625368829,   0
5, 5, 5, 300, 205, 205,   0, 0.0998764113746312
5, 5, 6, 300, 205, 2006, 0.000918801733916272,   0
5, 5, 6, 300, 205, 205,   0, 0.0989576096407149
5, 5, 7, 300, 205, 2006, 0.000910349321433412,   0
5, 5, 7, 300, 205, 205,   0, 0.0980472603192815
5, 5, 8, 300, 205, 2006, 0.0009019746659618,   0
5, 5, 8, 300, 205, 205,   0, 0.0971452856533197
5, 5, 9, 300, 205, 2006, 0.000893677052184669,   0
5, 5, 9, 300, 205, 205,   0, 0.0962516086011351
5, 5, 10, 300, 205, 2006, 0.000885455771365617,   0
5, 5, 10, 300, 205, 205,   0, 0.0953661528297694
5, 5, 11, 300, 205, 2006, 0.000877310121288291,   0
5, 5, 11, 300, 205, 205,   0, 0.0944888427084812
5, 5, 12, 300, 205, 2006, 0.000869239406196237,   0
5, 5, 12, 300, 205, 205,   0, 0.0936196033022849
5, 5, 13, 300, 205, 2006, 0.000861242936733536,   0
5, 5, 13, 300, 205, 205,   0, 0.0927583603655514
5, 5, 14, 300, 205, 2006, 0.000853320029885918,   0
5, 5, 14, 300, 205, 205,   0, 0.0919050403356655
5, 5, 15, 300, 205, 2006, 0.000845470008922489,   0
5, 5, 15, 300, 205, 205,   0, 0.091059570326743
5, 5, 16, 300, 205, 2006, 0.00083769220333775,   0
5, 5, 16, 300, 205, 205,   0, 0.0902218781234052
5, 5, 17, 300, 205, 2006, 0.000829985948794562,   0
5, 5, 17, 300, 205, 205,   0, 0.0893918921746107
5, 5, 18, 300, 205, 2006, 0.000822350587067172,   0
5, 5, 18, 300, 205, 205,   0, 0.0885695415875435
5, 5, 19, 300, 205, 2006, 0.000814785465985152,   0
5, 5, 19, 300, 205, 205,   0, 0.0877547561215583
5, 5, 5, 300, 206, 2006, 0.00911031998952933,   0
5, 5, 5, 300, 206, 206,   0, 0.494908400010471
5, 5, 6, 300, 206, 2006, 0.00894564767277167,   0
5, 5, 6, 300, 206, 206,   0, 0.485962752337699
5, 5, 7, 300, 206, 2006, 0.00878395186747988,   0
5, 5, 7, 300, 206, 206,   0, 0.477178800470219
5, 5, 8, 300, 206, 2006, 0.00862517877213659,   0
5, 5, 8, 300, 206, 206,   0, 0.468553621698083
5, 5, 9, 300, 206, 2006, 0.00846927555770627,   0
5, 5, 9, 300, 206, 206,   0, 0.460084346140377
